timestamp,true_reciter,clip,predicted,confidence,gap,correct,duration
2026-05-16T18:54:23.777884,basfar,basfar_s2_a3.mp3,basfar,11.8,0.10000000000000142,True,12.79875
2026-05-16T18:54:23.998549,basfar,basfar_s2_a30.mp3,basfar,12.1,0.40000000000000036,True,35.99325
2026-05-16T18:54:24.132465,basfar,basfar_s2_a31.mp3,basfar,12.2,0.5,True,30.690875
2026-05-16T18:54:24.216964,basfar,basfar_s2_a32.mp3,basfar,12.2,0.5,True,16.142125
2026-05-16T18:54:24.467370,basfar,basfar_s2_a33.mp3,basfar,12.1,0.40000000000000036,True,40.485875
2026-05-16T18:54:24.543675,basfar,basfar_s2_a34.mp3,basfar,12.1,0.40000000000000036,True,17.1346875
2026-05-16T18:54:24.678366,basfar,basfar_s2_a35.mp3,basfar,12.1,0.40000000000000036,True,29.176
2026-05-16T18:54:24.790422,basfar,basfar_s2_a36.mp3,basfar,12.2,0.29999999999999893,True,26.929625
2026-05-16T18:54:24.878359,basfar,basfar_s2_a37.mp3,basfar,12.2,0.3999999999999986,True,17.866
2026-05-16T18:54:24.977622,basfar,basfar_s2_a38.mp3,basfar,11.9,0.20000000000000107,True,21.4988125
2026-05-16T18:54:25.069230,basfar,basfar_s2_a39.mp3,basfar,12.1,0.40000000000000036,True,18.2316875
2026-05-16T18:54:25.160892,basfar,basfar_s2_a4.mp3,basfar,11.7,0.0,True,16.27275
2026-05-16T18:54:25.246010,basfar,basfar_s2_a40.mp3,basfar,11.9,0.20000000000000107,True,19.22425
2026-05-16T18:54:25.380424,basfar,basfar_s2_a41.mp3,basfar,12.1,0.40000000000000036,True,28.888625
2026-05-16T18:54:25.444175,basfar,basfar_s2_a42.mp3,basfar,11.9,0.20000000000000107,True,10.39575
2026-05-16T18:54:25.493548,basfar,basfar_s2_a43.mp3,basfar,12.3,0.40000000000000036,True,9.1419375
2026-05-16T18:54:25.603350,basfar,basfar_s2_a44.mp3,basfar,12.2,0.29999999999999893,True,19.9295
2026-05-16T18:54:25.686969,basfar,basfar_s2_a45.mp3,basfar,12.5,0.5999999999999996,True,15.332375
2026-05-16T18:54:25.768238,basfar,basfar_s2_a46.mp3,basfar,12.1,0.29999999999999893,True,14.6533125
2026-05-16T18:54:25.844725,basfar,basfar_s2_a47.mp3,basfar,12.1,0.40000000000000036,True,17.7354375
2026-05-16T18:54:25.969227,basfar,basfar_s2_a48.mp3,basfar,12.3,0.40000000000000036,True,27.2169375
2026-05-16T18:54:26.099492,basfar,basfar_s2_a49.mp3,basfar,12.1,0.40000000000000036,True,28.81025
2026-05-16T18:54:26.154934,basfar,basfar_s2_a5.mp3,basfar,11.9,0.20000000000000107,True,11.623375
2026-05-16T18:54:26.227727,basfar,basfar_s2_a50.mp3,basfar,11.9,0.20000000000000107,True,15.1756875
2026-05-16T18:54:26.311083,basfar,basfar_s2_a51.mp3,basfar,11.9,0.20000000000000107,True,16.9518125
2026-05-16T18:54:26.384708,basfar,basfar_s2_a6.mp3,basfar,11.9,0.20000000000000107,True,15.0973125
2026-05-16T18:54:26.464845,basfar,basfar_s2_a7.mp3,basfar,12.0,0.40000000000000036,True,16.690625
2026-05-16T18:54:26.546005,basfar,basfar_s2_a8.mp3,basfar,11.8,0.10000000000000142,True,13.8175
2026-05-16T18:54:26.612469,basfar,basfar_s2_a9.mp3,basfar,12.0,0.40000000000000036,True,13.530125
2026-05-16T18:54:26.677390,bukhatir,bukhatir_s2_a10.mp3,bukhatir,12.1,0.6999999999999993,True,11.0236875
2026-05-16T18:54:26.718601,bukhatir,bukhatir_s2_a11.mp3,bukhatir,11.9,0.5999999999999996,True,7.889
2026-05-16T18:54:26.755508,bukhatir,bukhatir_s2_a12.mp3,bukhatir,11.9,0.5999999999999996,True,6.45225
2026-05-16T18:54:26.870301,bukhatir,bukhatir_s2_a13.mp3,bukhatir,12.0,0.5999999999999996,True,18.338
2026-05-16T18:54:26.940739,bukhatir,bukhatir_s2_a14.mp3,bukhatir,12.0,0.5999999999999996,True,14.13225
2026-05-16T18:54:26.988221,bukhatir,bukhatir_s2_a15.mp3,bukhatir,11.9,0.5999999999999996,True,6.791875
2026-05-16T18:54:27.043133,bukhatir,bukhatir_s2_a16.mp3,bukhatir,12.0,0.5,True,10.475125
2026-05-16T18:54:27.119134,bukhatir,bukhatir_s2_a17.mp3,bukhatir,12.0,0.5999999999999996,True,16.2481875
2026-05-16T18:54:27.155010,bukhatir,bukhatir_s2_a18.mp3,bukhatir,12.0,0.5999999999999996,True,5.8253125
2026-05-16T18:54:27.261826,bukhatir,bukhatir_s2_a19.mp3,bukhatir,12.1,0.5999999999999996,True,18.7298125
2026-05-16T18:54:27.297123,bukhatir,bukhatir_s2_a2.mp3,bukhatir,11.7,0.3999999999999986,True,6.2171875
2026-05-16T18:54:27.419551,bukhatir,bukhatir_s2_a20.mp3,bukhatir,12.1,0.5999999999999996,True,23.7714375
2026-05-16T18:54:27.474508,bukhatir,bukhatir_s2_a21.mp3,bukhatir,11.9,0.5,True,10.0310625
2026-05-16T18:54:27.596917,bukhatir,bukhatir_s2_a22.mp3,bukhatir,12.1,0.5,True,26.096375
2026-05-16T18:54:27.685893,bukhatir,bukhatir_s2_a23.mp3,bukhatir,12.1,0.6999999999999993,True,18.259625
2026-05-16T18:54:27.750051,bukhatir,bukhatir_s2_a24.mp3,bukhatir,11.9,0.5,True,12.2775625
2026-05-16T18:54:27.973492,bukhatir,bukhatir_s2_a25.mp3,bukhatir,12.0,0.5,True,34.2988125
2026-05-16T18:54:28.199900,bukhatir,bukhatir_s2_a26.mp3,bukhatir,12.1,0.5999999999999996,True,33.2539375
2026-05-16T18:54:28.279174,bukhatir,bukhatir_s2_a27.mp3,bukhatir,12.0,0.5999999999999996,True,16.1436875
2026-05-16T18:54:28.346692,bukhatir,bukhatir_s2_a28.mp3,bukhatir,12.0,0.5999999999999996,True,14.0278125
2026-05-16T18:54:28.535397,bukhatir,bukhatir_s2_a29.mp3,bukhatir,11.8,0.40000000000000036,True,19.591875
2026-05-16T18:54:28.576048,bukhatir,bukhatir_s2_a3.mp3,bukhatir,11.8,0.5,True,9.9788125
2026-05-16T18:54:28.719835,bukhatir,bukhatir_s2_a30.mp3,bukhatir,11.9,0.5,True,26.148625
2026-05-16T18:54:28.835295,bukhatir,bukhatir_s2_a31.mp3,bukhatir,12.0,0.5,True,19.2
2026-05-16T18:54:28.879354,bukhatir,bukhatir_s2_a32.mp3,bukhatir,12.0,0.3000000000000007,True,9.9004375
2026-05-16T18:54:28.995447,bukhatir,bukhatir_s2_a33.mp3,bukhatir,12.0,0.40000000000000036,True,24.0326875
2026-05-16T18:54:29.058071,bukhatir,bukhatir_s2_a34.mp3,bukhatir,12.0,0.40000000000000036,True,11.598375
2026-05-16T18:54:29.142429,bukhatir,bukhatir_s2_a35.mp3,bukhatir,12.0,0.40000000000000036,True,15.36
2026-05-16T18:54:29.218686,bukhatir,bukhatir_s2_a36.mp3,bukhatir,12.0,0.5999999999999996,True,16.1175625
2026-05-16T18:54:29.275048,bukhatir,bukhatir_s2_a37.mp3,bukhatir,11.9,0.40000000000000036,True,9.560875
2026-05-16T18:54:29.361344,bukhatir,bukhatir_s2_a38.mp3,bukhatir,12.0,0.5999999999999996,True,16.666125
2026-05-16T18:54:29.427548,bukhatir,bukhatir_s2_a39.mp3,bukhatir,12.0,0.5,True,10.1616875
2026-05-16T18:54:29.472282,bukhatir,bukhatir_s2_a4.mp3,bukhatir,11.8,0.5,True,11.598375
2026-05-16T18:54:29.543141,bukhatir,bukhatir_s2_a40.mp3,bukhatir,11.9,0.5,True,13.37475
2026-05-16T18:54:29.628117,bukhatir,bukhatir_s2_a41.mp3,bukhatir,12.0,0.5,True,16.3265625
2026-05-16T18:54:29.673862,bukhatir,bukhatir_s2_a42.mp3,bukhatir,11.9,0.40000000000000036,True,7.3926875
2026-05-16T18:54:29.711348,bukhatir,bukhatir_s2_a43.mp3,bukhatir,11.9,0.40000000000000036,True,6.2955625
2026-05-16T18:54:29.787108,bukhatir,bukhatir_s2_a44.mp3,bukhatir,11.9,0.5,True,12.5910625
2026-05-16T18:54:29.865370,bukhatir,bukhatir_s2_a45.mp3,bukhatir,12.0,0.5,True,8.307
2026-05-16T18:54:29.943479,bukhatir,bukhatir_s2_a46.mp3,bukhatir,11.8,0.5,True,13.1135
2026-05-16T18:54:30.012260,bukhatir,bukhatir_s2_a47.mp3,bukhatir,11.9,0.5,True,12.5388125
2026-05-16T18:54:30.094273,bukhatir,bukhatir_s2_a48.mp3,bukhatir,12.0,0.5,True,15.41225
2026-05-16T18:54:30.213225,bukhatir,bukhatir_s2_a49.mp3,bukhatir,12.0,0.5,True,22.360875
2026-05-16T18:54:30.278518,bukhatir,bukhatir_s2_a5.mp3,bukhatir,11.8,0.5,True,9.9788125
2026-05-16T18:54:30.339798,bukhatir,bukhatir_s2_a50.mp3,bukhatir,12.0,0.5,True,10.1878125
2026-05-16T18:54:30.394183,bukhatir,bukhatir_s2_a51.mp3,bukhatir,12.0,0.5,True,11.1020625
2026-05-16T18:54:30.461533,bukhatir,bukhatir_s2_a6.mp3,bukhatir,12.0,0.5999999999999996,True,13.139625
2026-05-16T18:54:30.550624,bukhatir,bukhatir_s2_a7.mp3,bukhatir,11.9,0.5999999999999996,True,11.3633125
2026-05-16T18:54:30.599198,bukhatir,bukhatir_s2_a8.mp3,bukhatir,12.1,0.6999999999999993,True,9.9265625
2026-05-16T18:54:30.682260,bukhatir,bukhatir_s2_a9.mp3,bukhatir,12.0,0.5999999999999996,True,9.9526875
2026-05-16T18:54:30.775000,dussary,dussary_s2_a10.mp3,dussary,12.1,0.40000000000000036,True,14.3935
2026-05-16T18:54:30.824161,dussary,dussary_s2_a11.mp3,dussary,12.0,0.1999999999999993,True,9.9004375
2026-05-16T18:54:30.865532,dussary,dussary_s2_a12.mp3,dussary,12.2,0.5,True,8.8816875
2026-05-16T18:54:30.998578,dussary,dussary_s2_a13.mp3,dussary,12.3,0.6000000000000014,True,25.7045
2026-05-16T18:54:31.081486,dussary,dussary_s2_a14.mp3,dussary,12.1,0.40000000000000036,True,19.46125
2026-05-16T18:54:31.130239,dussary,dussary_s2_a15.mp3,dussary,11.9,0.20000000000000107,True,8.4898125
2026-05-16T18:54:31.218291,dussary,dussary_s2_a16.mp3,dussary,12.1,0.5,True,13.06125
2026-05-16T18:54:31.304182,dussary,dussary_s2_a17.mp3,dussary,12.2,0.5999999999999996,True,20.715125
2026-05-16T18:54:31.350497,dussary,dussary_s2_a18.mp3,dussary,12.1,0.29999999999999893,True,8.071875
2026-05-16T18:54:31.463706,dussary,dussary_s2_a19.mp3,dussary,12.2,0.5,True,24.764125
2026-05-16T18:54:31.508902,dussary,dussary_s2_a2.mp3,dussary,11.6,0.09999999999999964,True,7.706125
2026-05-16T18:54:31.740406,dussary,dussary_s2_a20.mp3,dussary,12.0,0.40000000000000036,True,33.9591875
2026-05-16T18:54:31.801427,dussary,dussary_s2_a21.mp3,dussary,11.6,0.0,True,14.367375
2026-05-16T18:54:32.045906,dussary,dussary_s2_a22.mp3,dussary,12.0,0.5,True,34.1943125
2026-05-16T18:54:32.177177,dussary,dussary_s2_a23.mp3,dussary,12.1,0.5,True,32.7314375
2026-05-16T18:54:32.311566,dussary,dussary_s2_a24.mp3,dussary,12.1,0.5999999999999996,True,21.2114375
2026-05-16T18:54:32.613434,dussary,dussary_s2_a25.mp3,dussary,12.0,0.5,True,49.3714375
2026-05-16T18:54:32.856520,dussary,dussary_s2_a26.mp3,dussary,12.0,0.40000000000000036,True,39.94125
2026-05-16T18:54:32.955146,dussary,dussary_s2_a27.mp3,dussary,12.1,0.5,True,25.75675
2026-05-16T18:54:33.027184,dussary,dussary_s2_a28.mp3,dussary,12.0,0.5,True,17.4498125
2026-05-16T18:54:33.146072,dussary,dussary_s2_a29.mp3,dussary,12.4,0.7000000000000011,True,28.656375
2026-05-16T18:54:33.228387,dussary,dussary_s2_a3.mp3,dussary,11.8,0.10000000000000142,True,10.9975625
2026-05-16T18:54:33.482244,dussary,dussary_s2_a30.mp3,dussary,12.2,0.5999999999999996,True,33.2539375
2026-05-16T18:54:33.755814,dussary,dussary_s2_a31.mp3,dussary,12.6,0.7999999999999989,True,37.27675
2026-05-16T18:54:33.811050,dussary,dussary_s2_a32.mp3,dussary,12.6,0.9000000000000004,True,12.7216875
2026-05-16T18:54:34.016324,dussary,dussary_s2_a33.mp3,dussary,12.1,0.5999999999999996,True,35.4743125
2026-05-16T18:54:34.093796,dussary,dussary_s2_a34.mp3,dussary,12.1,0.5,True,17.6588125
2026-05-16T18:54:34.190374,dussary,dussary_s2_a35.mp3,dussary,12.2,0.6999999999999993,True,18.416375
2026-05-16T18:54:34.277844,dussary,dussary_s2_a36.mp3,dussary,12.1,0.5,True,19.330625
2026-05-16T18:54:34.336251,dussary,dussary_s2_a37.mp3,dussary,12.1,0.6999999999999993,True,13.427
2026-05-16T18:54:34.418125,dussary,dussary_s2_a38.mp3,dussary,12.3,0.6000000000000014,True,20.767375
2026-05-16T18:54:34.505306,dussary,dussary_s2_a39.mp3,dussary,12.6,0.7999999999999989,True,20.63675
2026-05-16T18:54:34.612540,dussary,dussary_s2_a4.mp3,dussary,12.0,0.40000000000000036,True,17.946125
2026-05-16T18:54:34.732065,dussary,dussary_s2_a40.mp3,dussary,12.3,0.7000000000000011,True,20.924125
2026-05-16T18:54:34.850982,dussary,dussary_s2_a41.mp3,dussary,12.5,0.8000000000000007,True,27.1935
2026-05-16T18:54:34.909938,dussary,dussary_s2_a42.mp3,dussary,12.3,0.7000000000000011,True,8.7771875
2026-05-16T18:54:34.971540,dussary,dussary_s2_a43.mp3,dussary,11.7,0.29999999999999893,True,11.3110625
2026-05-16T18:54:35.074589,dussary,dussary_s2_a44.mp3,dussary,11.8,0.3000000000000007,True,15.72575
2026-05-16T18:54:35.126633,dussary,dussary_s2_a45.mp3,dussary,12.1,0.5999999999999996,True,10.0833125
2026-05-16T18:54:35.178780,dussary,dussary_s2_a46.mp3,dussary,12.1,0.5,True,11.938
2026-05-16T18:54:35.242691,dussary,dussary_s2_a47.mp3,dussary,12.1,0.40000000000000036,True,14.262875
2026-05-16T18:54:35.377167,dussary,dussary_s2_a48.mp3,dussary,12.2,0.5,True,22.151875
2026-05-16T18:54:35.501061,dussary,dussary_s2_a49.mp3,dussary,12.3,0.7000000000000011,True,24.9730625
2026-05-16T18:54:35.550344,dussary,dussary_s2_a5.mp3,dussary,12.0,0.40000000000000036,True,10.0571875
2026-05-16T18:54:35.666307,dussary,dussary_s2_a50.mp3,dussary,12.5,0.8000000000000007,True,18.9126875
2026-05-16T18:54:35.745743,dussary,dussary_s2_a51.mp3,dussary,12.2,0.5,True,18.28575
2026-05-16T18:54:35.820524,dussary,dussary_s2_a6.mp3,dussary,12.0,0.3000000000000007,True,16.5094375
2026-05-16T18:54:35.888456,dussary,dussary_s2_a7.mp3,dussary,12.1,0.40000000000000036,True,13.1135
2026-05-16T18:54:35.951458,dussary,dussary_s2_a8.mp3,dussary,12.2,0.5,True,12.1991875
2026-05-16T18:54:36.067174,dussary,dussary_s2_a9.mp3,dussary,12.3,0.6000000000000014,True,18.416375
2026-05-16T18:54:36.094708,dussary,dussary_s55_a1.mp3,dussary,11.8,0.3000000000000007,True,4.5714375
2026-05-16T18:54:36.119801,dussary,dussary_s55_a10.mp3,dussary,12.7,1.0,True,4.049
2026-05-16T18:54:36.161233,dussary,dussary_s55_a11.mp3,dussary,12.2,0.5,True,7.000875
2026-05-16T18:54:36.195312,dussary,dussary_s55_a12.mp3,dussary,12.2,0.7999999999999989,True,4.31025
2026-05-16T18:54:36.244956,dussary,dussary_s55_a13.mp3,dussary,12.4,0.9000000000000004,True,8.019625
